NOM;CODI;DATA_INI;DATA_FI;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA CENTRAL;67;2020-03-05;2020-03-11;;;13.0306;12.4722;67;9.4937;49;2;58.8235;0;0;11;65;2;28;2;49;2;0;0
CATALUNYA CENTRAL;67;2020-03-04;2020-03-10;;;8.0045;7.6322;41;8.0045;41;2;58.1395;0;0;6;39;2;23;2;41;2;0;0
CATALUNYA CENTRAL;67;2020-03-03;2020-03-09;;;2.9784;2.7922;15;0.7446;3;1;50.0000;0;0;3;14;1;1;1;3;1;0;0
CATALUNYA CENTRAL;67;2020-03-02;2020-03-08;;;0.9307;0.9307;5;0.3723;2;0;0.0000;0;0;2;5;0;0;0;2;0;0;0
CATALUNYA CENTRAL;67;2020-03-01;2020-03-07;;;0.9307;0.9307;5;0.3723;2;0;0.0000;0;0;0;5;0;0;0;2;0;0;0
CATALUNYA CENTRAL;67;2020-02-29;2020-03-06;;;0.9307;0.9307;5;0.3723;2;0;0.0000;0;0;0;5;0;0;0;2;0;0;0
CATALUNYA CENTRAL;67;2020-02-28;2020-03-05;;;0.9307;0.9307;5;0.3723;2;0;0.0000;0;0;0;5;0;0;0;2;0;0;0
CATALUNYA CENTRAL;67;2020-02-27;2020-03-04;;;0.5584;0.5584;3;0.3723;2;0;0.0000;0;0;0;3;0;0;0;2;0;0;0
CATALUNYA CENTRAL;67;2020-02-26;2020-03-03;;;0.3723;0.3723;2;0.1861;1;0;0.0000;0;0;0;2;0;0;0;1;0;0;0
CATALUNYA CENTRAL;67;2020-02-25;2020-03-02;;;0.1861;0.1861;1;0.1861;1;0;0.0000;0;0;0;1;0;0;0;1;0;0;0
CATALUNYA CENTRAL;67;2020-02-24;2020-03-01;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0;0;0;0;0;0;0;0;0
GIRONA;64;2021-10-03;2021-10-09;54.441;0.822361;65.5859;27.9953;248;1655.2258;8745;5918;2.1518;14;2;3;139;109;154;112;7318;5044;2109;3437
GIRONA;64;2021-10-02;2021-10-08;61.571;0.912781;66.8276;30.7045;272;1690.4457;9149;5826;2.4267;18;2;3;163;109;192;115;7647;5004;2097;3390
GIRONA;64;2021-10-01;2021-10-07;69.584;0.970892;71.0043;32.1720;285;1732.4388;9510;5837;2.4085;18;2;3;163;122;185;127;7923;5031;1752;3066
GIRONA;64;2021-09-30;2021-10-06;74.2042;1.01439;72.4718;35.3328;313;1771.4968;9856;5837;2.4901;21;2;2;179;134;191;137;8129;5043;2310;3733
GIRONA;64;2021-09-29;2021-10-05;75.7571;1.03886;72.2460;36.3488;322;1881.4464;10566;6101;2.3211;22;2;2;177;145;175;148;8642;5274;2672;4716
GIRONA;64;2021-09-28;2021-10-04;79.4633;1.05029;75.0682;36.4617;323;1925.6971;10817;6242;2.3798;24;1;3;180;143;191;147;8826;5377;2621;4453
GIRONA;64;2021-09-27;2021-10-03;81.5042;1.03818;78.0032;38.1549;338;1961.0300;10989;6383;2.3570;26;1;3;190;148;188;152;8936;5489;2706;4607
GIRONA;64;2021-09-26;2021-10-02;79.9987;1.02197;77.7774;37.5905;333;1968.9319;11036;6406;2.3402;22;2;3;182;151;187;152;8986;5500;2695;4609
GIRONA;64;2021-09-25;2021-10-01;76.5914;0.988515;77.1001;36.1230;320;1916.1019;10628;6346;2.1781;20;3;3;163;157;151;156;8651;5444;2768;4731
GIRONA;64;2021-09-24;2021-09-30;78.16;0.989838;78.9062;38.8322;344;1935.8567;10916;6233;2.3318;23;3;4;185;159;178;153;8857;5338;3072;5497
GIRONA;64;2021-09-23;2021-09-29;77.0081;0.973844;79.1320;37.1390;329;1881.8979;10507;6164;2.3342;26;4;5;172;157;170;153;8562;5276;3060;5432
GIRONA;64;2021-09-22;2021-09-28;77.4332;0.973608;79.5835;35.8972;318;1754.3384;9626;5915;2.5575;27;4;4;165;153;178;152;7852;5051;3035;4918
GIRONA;64;2021-09-21;2021-09-27;80.2279;0.984764;81.6155;38.6065;342;1684.4629;9286;5636;2.6866;28;4;3;174;168;168;165;7580;4815;3236;4824
GIRONA;64;2021-09-20;2021-09-26;82.5568;0.992527;83.3087;39.8482;353;1616.8450;9032;5291;2.9095;25;5;3;183;170;181;165;7375;4517;3783;5090
GIRONA;64;2021-09-19;2021-09-25;84.5416;0.981434;86.2437;40.1868;356;1608.4916;9024;5225;2.9968;29;5;4;184;172;183;172;7377;4469;3781;5087
GIRONA;64;2021-09-18;2021-09-24;83.6808;0.961268;87.1468;40.9770;363;1622.2635;9211;5160;3.0975;31;5;4;187;176;196;174;7534;4411;3747;4904
GIRONA;64;2021-09-17;2021-09-23;80.7628;0.908718;89.0658;40.0740;355;1591.6718;9072;5028;3.0721;32;4;4;179;176;185;176;7444;4307;4188;5001
